id	taluk	city_id	country_id	pin_code_id	state_id
36076	Maredumilli	East Godavari	IND	533295	ANDHRA PRADESH
36077	Rajahmundry (Urban)	East Godavari	IND	533106	ANDHRA PRADESH
36078	Rajanagaram	East Godavari	IND	533294	ANDHRA PRADESH
36079	Rampachodavaram	East Godavari	IND	533288	ANDHRA PRADESH
36080	Sithanagaram	East Godavari	IND	533287	ANDHRA PRADESH
36081	Rajahmundry Rural	East Godavari	IND	533293	ANDHRA PRADESH
36082	Bikkavolu	East Godavari	IND	533343	ANDHRA PRADESH
36083	Rayavaram	East Godavari	IND	533261	ANDHRA PRADESH
36084	Pamarru	East Godavari	IND	533263	ANDHRA PRADESH
36085	Ramachandrapuram	East Godavari	IND	533262	ANDHRA PRADESH
36086	Pamarru	East Godavari	IND	533306	ANDHRA PRADESH
36087	Pamarru	East Godavari	IND	533305	ANDHRA PRADESH
36088	Bikkavolu	East Godavari	IND	533345	ANDHRA PRADESH
36089	Ramachandrapuram	East Godavari	IND	533256	ANDHRA PRADESH
36090	Rayavaram	East Godavari	IND	533346	ANDHRA PRADESH
36091	Alamuru	East Godavari	IND	533233	ANDHRA PRADESH
36092	Anaparthy	East Godavari	IND	533342	ANDHRA PRADESH
36093	Kapileswarapuram	East Godavari	IND	533307	ANDHRA PRADESH
36094	Alamuru	East Godavari	IND	533232	ANDHRA PRADESH
36095	Mandapeta	East Godavari	IND	533341	ANDHRA PRADESH
36096	Kapileswarapuram	East Godavari	IND	533309	ANDHRA PRADESH
36097	Anaparthy	East Godavari	IND	533264	ANDHRA PRADESH
36098	Mandapeta	East Godavari	IND	533308	ANDHRA PRADESH
36099	Mandapeta	East Godavari	IND	533340	ANDHRA PRADESH
36100	Mandapeta	East Godavari	IND	533234	ANDHRA PRADESH
36101	Gokavaram	East Godavari	IND	533285	ANDHRA PRADESH
36102	Pulivendla	Cuddapah	IND	516330	ANDHRA PRADESH
36103	Kodavaluru	Nellore	IND	524319	ANDHRA PRADESH
36104	Nellore	Nellore	IND	524347	ANDHRA PRADESH
36105	Guntur	Guntur	IND	522238	ANDHRA PRADESH
36106	Penugonda (mdl)	West Godavari	IND	534320	ANDHRA PRADESH
36107	Penumantra (mdl)	West Godavari	IND	534124	ANDHRA PRADESH
36108	Peravali (mdl)	West Godavari	IND	534328	ANDHRA PRADESH
36109	Poduru (mdl)	West Godavari	IND	534327	ANDHRA PRADESH
36110	Penumantra (mdl)	West Godavari	IND	534238	ANDHRA PRADESH
36111	Viravasaram (mdl)	West Godavari	IND	534247	ANDHRA PRADESH
36112	Bhimavaram	West Godavari	IND	534208	ANDHRA PRADESH
36113	Narasapuram	West Godavari	IND	534275	ANDHRA PRADESH
36114	Narsapur (mdl)	West Godavari	IND	534275	ANDHRA PRADESH
36115	Tanuku	West Godavari	IND	534211	ANDHRA PRADESH
36116	Penugonda (mdl)	West Godavari	IND	534326	ANDHRA PRADESH
36117	Narsapur (mdl)	West Godavari	IND	534280	ANDHRA PRADESH
36118	Bhimavaram	West Godavari	IND	534202	ANDHRA PRADESH
36119	Bhimavaram	West Godavari	IND	534201	ANDHRA PRADESH
36120	Kalla (mdl)	West Godavari	IND	534204	ANDHRA PRADESH
36121	Palakoderu (mdl)	West Godavari	IND	534243	ANDHRA PRADESH
36122	Bhimavaram(mdl)	West Godavari	IND	534207	ANDHRA PRADESH
36123	Undi (mdl)	West Godavari	IND	534199	ANDHRA PRADESH
36124	Penugonda (mdl)	West Godavari	IND	534324	ANDHRA PRADESH
36125	Velpur (mdl)	West Godavari	IND	534222	ANDHRA PRADESH
36126	Tanuku (mdl)	West Godavari	IND	534215	ANDHRA PRADESH
36127	Viravasaram (mdl)	West Godavari	IND	534245	ANDHRA PRADESH
36128	Vundrajavaram (mdl)	West Godavari	IND	534216	ANDHRA PRADESH
36129	Kalla (mdl)	West Godavari	IND	534236	ANDHRA PRADESH
36130	Akividu (mdl)	West Godavari	IND	534235	ANDHRA PRADESH
36131	NA	West Godavari	IND	534126	ANDHRA PRADESH
36132	Attili (mdl)	West Godavari	IND	534230	ANDHRA PRADESH
36133	Atchanta (mdl)	West Godavari	IND	534123	ANDHRA PRADESH
36134	Bhimavaram (mdl)	West Godavari	IND	534239	ANDHRA PRADESH
36135	Ellamanchili (mdl)	West Godavari	IND	534266	ANDHRA PRADESH
36136	Ellamanchili (mdl)	West Godavari	IND	534268	ANDHRA PRADESH
36137	Poduru (mdl)	West Godavari	IND	534267	ANDHRA PRADESH
36138	Iragavaram (mdl)	West Godavari	IND	534217	ANDHRA PRADESH
36139	Palakol (mdl)	West Godavari	IND	534265	ANDHRA PRADESH
36140	Kalla (mdl)	West Godavari	IND	534237	ANDHRA PRADESH
36141	Poduru(mdl)	West Godavari	IND	534338	ANDHRA PRADESH
36142	Peravali (mdl)	West Godavari	IND	534330	ANDHRA PRADESH
36143	Atchanta (mdl)	West Godavari	IND	534269	ANDHRA PRADESH
36144	Viravasaram(mdl)	West Godavari	IND	534240	ANDHRA PRADESH
36145	Kalla (mdl)	West Godavari	IND	534206	ANDHRA PRADESH
36146	Palacole	West Godavari	IND	534260	ANDHRA PRADESH
36147	Viravasaram(mdl)	West Godavari	IND	534250	ANDHRA PRADESH
36148	Tanuku (mdl)	West Godavari	IND	534218	ANDHRA PRADESH
36149	Penumantra (mdl)	West Godavari	IND	534122	ANDHRA PRADESH
36150	Palakoderu (mdl)	West Godavari	IND	534209	ANDHRA PRADESH
36151	Mogalturu(mdl)	West Godavari	IND	534281	ANDHRA PRADESH
36152	U.varam(mdl)	West Godavari	IND	534227	ANDHRA PRADESH
36153	Palakoderu (mdl)	West Godavari	IND	534210	ANDHRA PRADESH
36154	Palakoderu(mdl)	West Godavari	IND	534244	ANDHRA PRADESH
36155	Madanapalle	Chittoor	IND	517370	ANDHRA PRADESH
36156	Madanapalle	Chittoor	IND	517351	ANDHRA PRADESH
36157	Madanapalle	Chittoor	IND	517319	ANDHRA PRADESH
36158	Madanpalle	Chittoor	IND	517257	ANDHRA PRADESH
36159	Madanapalle	Chittoor	IND	517325	ANDHRA PRADESH
36160	Madanapalle	Chittoor	IND	517350	ANDHRA PRADESH
36161	Madanapalle	Chittoor	IND	517326	ANDHRA PRADESH
36162	Madanapalle	Chittoor	IND	517417	ANDHRA PRADESH
36163	Madanapalle	Chittoor	IND	517390	ANDHRA PRADESH
36164	Palamaner	Chittoor	IND	517408	ANDHRA PRADESH
36165	Chittoor	Chittoor	IND	517124	ANDHRA PRADESH
36166	Chittoor	Chittoor	IND	517403	ANDHRA PRADESH
36167	Chittoor	Chittoor	IND	517001	ANDHRA PRADESH
36168	Chittoor	Chittoor	IND	517421	ANDHRA PRADESH
36169	Chittoor	Chittoor	IND	517599	ANDHRA PRADESH
36170	Chittoor	Chittoor	IND	517422	ANDHRA PRADESH
36171	Madanapalle	Chittoor	IND	517280	ANDHRA PRADESH
36172	Madanapalle	Chittoor	IND	517391	ANDHRA PRADESH
36173	Madanapalle	Chittoor	IND	517247	ANDHRA PRADESH
36174	Madanapalle	Chittoor	IND	517352	ANDHRA PRADESH
36175	Madanapalle	Chittoor	IND	517414	ANDHRA PRADESH
36176	Madanapalle	Chittoor	IND	517123	ANDHRA PRADESH
36177	Arugonda	Chittoor	IND	517129	ANDHRA PRADESH
36178	Chittoor	Chittoor	IND	517002	ANDHRA PRADESH
36179	Chittoor	Chittoor	IND	517004	ANDHRA PRADESH
36180	Chittoor	Chittoor	IND	517125	ANDHRA PRADESH
36181	Chittoor	Chittoor	IND	517130	ANDHRA PRADESH
36182	Yadamarri	Chittoor	IND	517128	ANDHRA PRADESH
36183	Chittoor	Chittoor	IND	517131	ANDHRA PRADESH
36184	Chittoor	Chittoor	IND	517167	ANDHRA PRADESH
36185	Chittoor	Chittoor	IND	517127	ANDHRA PRADESH
36186	Chittoor	Chittoor	IND	517132	ANDHRA PRADESH
36187	Chittoor	Chittoor	IND	517419	ANDHRA PRADESH
36188	Chittoor	Chittoor	IND	517126	ANDHRA PRADESH
36189	Madanapalle	Chittoor	IND	517418	ANDHRA PRADESH
36190	Palamaner	Chittoor	IND	517425	ANDHRA PRADESH
36191	Palamaner	Chittoor	IND	517423	ANDHRA PRADESH
36192	Palamaner	Chittoor	IND	517401	ANDHRA PRADESH
36193	Palamaner	Chittoor	IND	517424	ANDHRA PRADESH
36194	Palamaner	Chittoor	IND	517415	ANDHRA PRADESH
36195	Palamaner	Chittoor	IND	517432	ANDHRA PRADESH
36196	Palamaner	Chittoor	IND	517429	ANDHRA PRADESH
36197	Palamaner	Chittoor	IND	517416	ANDHRA PRADESH
36198	Sydapuram	Nellore	IND	524409	ANDHRA PRADESH
36199	Kaluvoya	Nellore	IND	524343	ANDHRA PRADESH
36200	Podalakur	Nellore	IND	524345	ANDHRA PRADESH
36201	Rapur	Nellore	IND	524408	ANDHRA PRADESH
36202	Podalakur	Nellore	IND	524309	ANDHRA PRADESH
36203	Balayapalli	Nellore	IND	524404	ANDHRA PRADESH
36204	Gudur	Nellore	IND	524406	ANDHRA PRADESH
36205	Dakkili	Nellore	IND	524134	ANDHRA PRADESH
36206	Gudur	Nellore	IND	524101	ANDHRA PRADESH
36207	Gudur	Nellore	IND	524410	ANDHRA PRADESH
36208	Kota	Nellore	IND	524411	ANDHRA PRADESH
36209	Vakadu	Nellore	IND	524415	ANDHRA PRADESH
36210	Venkatagiri	Nellore	IND	524132	ANDHRA PRADESH
36211	Vakadu	Nellore	IND	524413	ANDHRA PRADESH
36212	Vojili	Nellore	IND	524402	ANDHRA PRADESH
36213	Gudur	Nellore	IND	524412	ANDHRA PRADESH
36214	Gudur	Nellore	IND	524131	ANDHRA PRADESH
36215	Manubolu	Nellore	IND	524405	ANDHRA PRADESH
36216	Venkatachalam	Nellore	IND	524323	ANDHRA PRADESH
36217	Survepalli	Nellore	IND	524321	ANDHRA PRADESH
36218	Sydapuram	Nellore	IND	524407	ANDHRA PRADESH
36219	Venkatachalam	Nellore	IND	524320	ANDHRA PRADESH
36220	Sullurpeta	Nellore	IND	524123	ANDHRA PRADESH
36221	Chittamur	Nellore	IND	524403	ANDHRA PRADESH
36222	Naidupeta	Nellore	IND	524421	ANDHRA PRADESH
36223	Naidupeta	Nellore	IND	524126	ANDHRA PRADESH
36224	Pellakur	Nellore	IND	524129	ANDHRA PRADESH
36225	Sullurpeta	Nellore	IND	524121	ANDHRA PRADESH
36226	Sullurpeta	Nellore	IND	524124	ANDHRA PRADESH
36227	Tada	Nellore	IND	524401	ANDHRA PRADESH
36228	Chittamur	Nellore	IND	524127	ANDHRA PRADESH
36229	Chejerla	Nellore	IND	524341	ANDHRA PRADESH
36230	Kaluvoya	Nellore	IND	524342	ANDHRA PRADESH
36231	Rapur	Nellore	IND	524414	ANDHRA PRADESH
36232	Pedapudi	East Godavari	IND	533344	ANDHRA PRADESH
36233	Kakinada Rural	East Godavari	IND	533006	ANDHRA PRADESH
36234	Karapa	East Godavari	IND	533462	ANDHRA PRADESH
36235	Tallarevu	East Godavari	IND	533463	ANDHRA PRADESH
36236	Kakinada (Urban)	East Godavari	IND	533016	ANDHRA PRADESH
36237	Karapa	East Godavari	IND	533260	ANDHRA PRADESH
36238	Satyavedu	Chittoor	IND	517646	ANDHRA PRADESH
36239	Kukunoor	West Godavari	IND	534444	ANDHRA PRADESH
36240	Tirupati	Chittoor	IND	517507	ANDHRA PRADESH
36241	Guntur	Guntur	IND	522034	ANDHRA PRADESH
36242	CUDDAPAH	Cuddapah	IND	516005	ANDHRA PRADESH
36243	Peddapalli	Peddapalli	IND	505416	ANDHRA PRADESH
36244	NA	Prakasam	IND	523272	ANDHRA PRADESH
36245	Narasaraopet	Guntur	IND	522663	ANDHRA PRADESH
36246	Attili (mdl)	West Godavari	IND	534134	ANDHRA PRADESH
36247	Gangavaram	East Godavari	IND	533284	ANDHRA PRADESH
36248	Rajanagaram	East Godavari	IND	533296	ANDHRA PRADESH
36249	Rajahmundry Rural	East Godavari	IND	533102	ANDHRA PRADESH
36250	Rajahmundry Rural	East Godavari	IND	533107	ANDHRA PRADESH
36251	Gandepalli	East Godavari	IND	533297	ANDHRA PRADESH
36252	Gollaprolu	East Godavari	IND	533444	ANDHRA PRADESH
36253	Iragavaram(mdl)	West Godavari	IND	534225	ANDHRA PRADESH
36254	Kuppam	Chittoor	IND	517426	ANDHRA PRADESH
36255	Prakasam	Prakasam	IND	523214	ANDHRA PRADESH
36256	Rajahmundry Rural	East Godavari	IND	533101	ANDHRA PRADESH
36257	Addanki	Prakasam	IND	523201	ANDHRA PRADESH
36258	Amalapuram	East Godavari	IND	533201	ANDHRA PRADESH
36259	Razole	East Godavari	IND	533242	ANDHRA PRADESH
36260	Anakapalle	Visakhapatnam	IND	531001	ANDHRA PRADESH
36261	Narsipatnam	Visakhapatnam	IND	531116	ANDHRA PRADESH
36262	Anantapur	Ananthapur	IND	515001	ANDHRA PRADESH
36263	Bhimavaram (mdl)	West Godavari	IND	534201	ANDHRA PRADESH
36264	Palakol(mdl)	West Godavari	IND	534260	ANDHRA PRADESH
36265	Tanuku (mdl)	West Godavari	IND	534211	ANDHRA PRADESH
36266	Cuddapah	Cuddapah	IND	516001	ANDHRA PRADESH
36267	Rajampet	Cuddapah	IND	516115	ANDHRA PRADESH
36268	Eluru	West Godavari	IND	534001	ANDHRA PRADESH
36269	J.r.gudem	West Godavari	IND	534447	ANDHRA PRADESH
36270	Gudivada	Krishna	IND	521301	ANDHRA PRADESH
36271	Guntakal	Ananthapur	IND	515801	ANDHRA PRADESH
36272	Guntur	Guntur	IND	522002	ANDHRA PRADESH
36273	Mangalagiri	Guntur	IND	522503	ANDHRA PRADESH
36274	VR puram	East Godavari	IND	533349	ANDHRA PRADESH
36275	Kunavaram	East Godavari	IND	533350	ANDHRA PRADESH
36276	Hindupur	Ananthapur	IND	515201	ANDHRA PRADESH
36277	Dharmavaram	Ananthapur	IND	515671	ANDHRA PRADESH
36278	Kakinada	East Godavari	IND	533001	ANDHRA PRADESH
36279	Kakinada	East Godavari	IND	533440	ANDHRA PRADESH
36280	Nandyal	Kurnool	IND	518501	ANDHRA PRADESH
36281	Markapur	Prakasam	IND	523316	ANDHRA PRADESH
36282	Nellore	Nellore	IND	524001	ANDHRA PRADESH
36283	Kavali	Nellore	IND	524201	ANDHRA PRADESH
36284	Parvathipuram	Vizianagaram	IND	535501	ANDHRA PRADESH
36285	Bobbili	Vizianagaram	IND	535558	ANDHRA PRADESH
36286	Kanigiri	Prakasam	IND	523240	ANDHRA PRADESH
36287	Rajahmundry	East Godavari	IND	533101	ANDHRA PRADESH
36288	Ramachandrapuram	East Godavari	IND	533255	ANDHRA PRADESH
36289	Bandar	Krishna	IND	521001	ANDHRA PRADESH
36290	Avanigadda	Krishna	IND	521121	ANDHRA PRADESH
36291	Srikakulam	Srikakulam	IND	532001	ANDHRA PRADESH
36292	Amadalavalasa	Srikakulam	IND	532185	ANDHRA PRADESH
36293	Tekkali	Srikakulam	IND	532201	ANDHRA PRADESH
36294	Krishna	Krishna	IND	520001	ANDHRA PRADESH
36295	Tadepalligudem	West Godavari	IND	534101	ANDHRA PRADESH
36296	Kovvur	West Godavari	IND	534350	ANDHRA PRADESH
36297	Tenali	Guntur	IND	522201	ANDHRA PRADESH
36298	Bapatla	Guntur	IND	522101	ANDHRA PRADESH
36299	Tirupati (Urban)	Chittoor	IND	517501	ANDHRA PRADESH
36300	Chandragiri	Chittoor	IND	517101	ANDHRA PRADESH
36301	Srikalahasti	Chittoor	IND	517644	ANDHRA PRADESH
36302	Visakhapatnam (Urban)	Visakhapatnam	IND	530001	ANDHRA PRADESH
36303	Visakhapatnam (Urban)	Visakhapatnam	IND	530004	ANDHRA PRADESH
36304	Vizianagaram	Vizianagaram	IND	535002	ANDHRA PRADESH
36305	Chennekothapalle	Ananthapur	IND	515651	ANDHRA PRADESH
36306	Bathalapalli	Ananthapur	IND	515661	ANDHRA PRADESH
36307	Kanaganapalli	Ananthapur	IND	515641	ANDHRA PRADESH
36308	Raptadu	Ananthapur	IND	515722	ANDHRA PRADESH
36309	Mudigubba	Ananthapur	IND	515501	ANDHRA PRADESH
36310	Lepakshi	Ananthapur	IND	515331	ANDHRA PRADESH
36311	Tadimarri	Ananthapur	IND	515631	ANDHRA PRADESH
36312	Talupula	Ananthapur	IND	515581	ANDHRA PRADESH
36313	N.p. Kunta	Ananthapur	IND	515581	ANDHRA PRADESH
36314	Tanakallu	Ananthapur	IND	515571	ANDHRA PRADESH
36315	Tanakal	Ananthapur	IND	515571	ANDHRA PRADESH
36316	Agali	Ananthapur	IND	515311	ANDHRA PRADESH
36317	Amarapuram	Ananthapur	IND	515281	ANDHRA PRADESH
36318	Bathalapalli	Ananthapur	IND	515631	ANDHRA PRADESH
36319	Dharmavaram	Ananthapur	IND	515631	ANDHRA PRADESH
36320	C.k. Palli	Ananthapur	IND	515651	ANDHRA PRADESH
36321	Mudigubba	Ananthapur	IND	515511	ANDHRA PRADESH
36322	Nallacheruvu	Ananthapur	IND	515551	ANDHRA PRADESH
36323	Ramagiri	Ananthapur	IND	515621	ANDHRA PRADESH
36324	Kambaduru	Ananthapur	IND	515621	ANDHRA PRADESH
36325	Kanaganapalle	Ananthapur	IND	515621	ANDHRA PRADESH
36326	Penukonda	Ananthapur	IND	515134	ANDHRA PRADESH
36327	Penukonda	Ananthapur	IND	515164	ANDHRA PRADESH
36328	Gudibanda	Ananthapur	IND	515286	ANDHRA PRADESH
36329	Madakasira	Ananthapur	IND	515291	ANDHRA PRADESH
36330	Rolla	Ananthapur	IND	515291	ANDHRA PRADESH
36331	Gudibanda	Ananthapur	IND	515291	ANDHRA PRADESH
36332	Parigi	Ananthapur	IND	515261	ANDHRA PRADESH
36333	Kothacheruvu	Ananthapur	IND	515110	ANDHRA PRADESH
36334	Penukonda	Ananthapur	IND	515110	ANDHRA PRADESH
36335	Puttaparthi	Ananthapur	IND	515110	ANDHRA PRADESH
36336	Obuladevaracheruvu	Ananthapur	IND	515561	ANDHRA PRADESH
36337	Amadaguru	Ananthapur	IND	515561	ANDHRA PRADESH
36338	O.d. Cheruvu	Ananthapur	IND	515561	ANDHRA PRADESH
36339	Bukkapatnam	Ananthapur	IND	515154	ANDHRA PRADESH
36340	Gudibanda	Ananthapur	IND	515271	ANDHRA PRADESH
36341	Rolla	Ananthapur	IND	515271	ANDHRA PRADESH
36342	Penukonda	Ananthapur	IND	515124	ANDHRA PRADESH
36343	Somandepalli	Ananthapur	IND	515124	ANDHRA PRADESH
36344	Roddam	Ananthapur	IND	515124	ANDHRA PRADESH
36345	Amarapuram	Ananthapur	IND	515305	ANDHRA PRADESH
36346	Madakasira	Ananthapur	IND	515305	ANDHRA PRADESH
36347	Gudibanda	Ananthapur	IND	515305	ANDHRA PRADESH
36348	Rolla	Ananthapur	IND	515321	ANDHRA PRADESH
36349	Chilamathur	Ananthapur	IND	515341	ANDHRA PRADESH
36350	Gorantla	Ananthapur	IND	515231	ANDHRA PRADESH
36351	Puttaparthi	Ananthapur	IND	515231	ANDHRA PRADESH
36352	Madakasira	Ananthapur	IND	515301	ANDHRA PRADESH
36353	Amarapuram	Ananthapur	IND	515286	ANDHRA PRADESH
36354	Bathalapalle	Ananthapur	IND	515202	ANDHRA PRADESH
36355	Lepakshi	Ananthapur	IND	515202	ANDHRA PRADESH
36356	Hindupur	Ananthapur	IND	515212	ANDHRA PRADESH
36357	Parigi	Ananthapur	IND	515212	ANDHRA PRADESH
36358	N.p. Kunta	Ananthapur	IND	515521	ANDHRA PRADESH
36359	Gandlapenta	Ananthapur	IND	515521	ANDHRA PRADESH
36360	Kadiri	Ananthapur	IND	515591	ANDHRA PRADESH
36361	O.d. Cheruvu	Ananthapur	IND	515591	ANDHRA PRADESH
36362	Kadiri	Ananthapur	IND	515541	ANDHRA PRADESH
36363	Mudigubba	Ananthapur	IND	515541	ANDHRA PRADESH
36364	Talupula	Ananthapur	IND	515541	ANDHRA PRADESH
36365	Hindupur	Ananthapur	IND	515651	ANDHRA PRADESH
36366	Gorantla	Ananthapur	IND	515241	ANDHRA PRADESH
36367	Somandepalli	Ananthapur	IND	515241	ANDHRA PRADESH
36368	Somandepalle	Ananthapur	IND	515241	ANDHRA PRADESH
36369	Ramagiri	Ananthapur	IND	515101	ANDHRA PRADESH
36370	C.k. Palli	Ananthapur	IND	515101	ANDHRA PRADESH
36371	Chennekothapalle	Ananthapur	IND	515101	ANDHRA PRADESH
36372	Tadimarri	Ananthapur	IND	515661	ANDHRA PRADESH
36373	Bathalapalle	Ananthapur	IND	515661	ANDHRA PRADESH
36374	Puttaparthi	Ananthapur	IND	515144	ANDHRA PRADESH
36375	Ambajipeta	East Godavari	IND	533214	ANDHRA PRADESH
36376	P.gannavaram Mandal	East Godavari	IND	533214	ANDHRA PRADESH
36377	P.gannavaram	East Godavari	IND	533214	ANDHRA PRADESH
36378	Amalapuram Mandal	East Godavari	IND	533222	ANDHRA PRADESH
36379	Katrenikona Mandal	East Godavari	IND	533222	ANDHRA PRADESH
36380	Uppalaguptam	East Godavari	IND	533222	ANDHRA PRADESH
36381	Mummidivaram Mandal	East Godavari	IND	533222	ANDHRA PRADESH
36382	Uppalaguptam Mandal	East Godavari	IND	533222	ANDHRA PRADESH
36383	Katrenikona	East Godavari	IND	533222	ANDHRA PRADESH
36384	Sakhinetipalli Mandal	East Godavari	IND	533252	ANDHRA PRADESH
36385	NA	East Godavari	IND	533252	ANDHRA PRADESH
36386	Razole Mandal	East Godavari	IND	533252	ANDHRA PRADESH
36387	Amalapuram	East Godavari	IND	533221	ANDHRA PRADESH
36388	Ambajipeta Mandal	East Godavari	IND	533221	ANDHRA PRADESH
36389	Allavaram	East Godavari	IND	533210	ANDHRA PRADESH
36390	Allavaram Mandal	East Godavari	IND	533210	ANDHRA PRADESH
36391	Katrenikona	East Godavari	IND	533212	ANDHRA PRADESH
36392	Ambajipeta	East Godavari	IND	533241	ANDHRA PRADESH
36393	Ainavilli Mandal	East Godavari	IND	533241	ANDHRA PRADESH
36394	Ainavilli	East Godavari	IND	533211	ANDHRA PRADESH
36395	Mummidivaram	East Godavari	IND	533216	ANDHRA PRADESH
36396	Amalapuram	East Godavari	IND	533218	ANDHRA PRADESH
36397	Allavaram	East Godavari	IND	533218	ANDHRA PRADESH
36398	Ambajipeta	East Godavari	IND	533239	ANDHRA PRADESH
36399	Uppalaguptam	East Godavari	IND	533213	ANDHRA PRADESH
36400	Amalapuram	East Godavari	IND	533213	ANDHRA PRADESH
36401	Malikipuram	East Godavari	IND	533254	ANDHRA PRADESH
36402	Sakhinetipalli	East Godavari	IND	533251	ANDHRA PRADESH
36403	Sakhinetipalli	East Godavari	IND	533250	ANDHRA PRADESH
36404	Malikipuram	East Godavari	IND	533250	ANDHRA PRADESH
36405	Mamidikuduru	East Godavari	IND	533247	ANDHRA PRADESH
36406	Razole	East Godavari	IND	533248	ANDHRA PRADESH
36407	Mamidikuduru	East Godavari	IND	533248	ANDHRA PRADESH
36408	Ravulapalem	East Godavari	IND	533238	ANDHRA PRADESH
36409	Atreyapuram	East Godavari	IND	533236	ANDHRA PRADESH
36410	Ravulapalem	East Godavari	IND	533236	ANDHRA PRADESH
36411	Amalapuram.	East Godavari	IND	533577	ANDHRA PRADESH
36412	Ainavilli	East Godavari	IND	533577	ANDHRA PRADESH
36413	Amalapuram	East Godavari	IND	533577	ANDHRA PRADESH
36414	Atreyapuram	East Godavari	IND	533235	ANDHRA PRADESH
36415	P.gannavaram	East Godavari	IND	533240	ANDHRA PRADESH
36416	Kothapeta	East Godavari	IND	533274	ANDHRA PRADESH
36417	P.gannavaram	East Godavari	IND	533274	ANDHRA PRADESH
36418	Ravulapalem	East Godavari	IND	533274	ANDHRA PRADESH
36419	Malikipuram	East Godavari	IND	533253	ANDHRA PRADESH
36420	Razole	East Godavari	IND	533244	ANDHRA PRADESH
36421	Malikipuram	East Godavari	IND	533244	ANDHRA PRADESH
36422	Razole	East Godavari	IND	533249	ANDHRA PRADESH
36423	Mamidikuduru	East Godavari	IND	533249	ANDHRA PRADESH
36424	P.gannavaram	East Godavari	IND	533249	ANDHRA PRADESH
36425	Kothapeta	East Godavari	IND	533228	ANDHRA PRADESH
36426	Ainavilli	East Godavari	IND	533228	ANDHRA PRADESH
36427	Ambajipeta	East Godavari	IND	533228	ANDHRA PRADESH
36428	Atreypauram	East Godavari	IND	533237	ANDHRA PRADESH
36429	Atreyapuram	East Godavari	IND	533237	ANDHRA PRADESH
36430	I.polavaram	East Godavari	IND	533220	ANDHRA PRADESH
36431	I.polavaram Mandal	East Godavari	IND	533220	ANDHRA PRADESH
36432	Amabajipeta	East Godavari	IND	533241	ANDHRA PRADESH
36433	Allavaram Mandal	East Godavari	IND	533217	ANDHRA PRADESH
36434	Allavaram	East Godavari	IND	533217	ANDHRA PRADESH
36435	Anakapalle	Visakhapatnam	IND	531031	ANDHRA PRADESH
36436	Anakapalle	Visakhapatnam	IND	531033	ANDHRA PRADESH
36437	Anakapalle	Visakhapatnam	IND	531081	ANDHRA PRADESH
36438	Anakapalle	Visakhapatnam	IND	531020	ANDHRA PRADESH
36439	Anakapalle	Visakhapatnam	IND	531021	ANDHRA PRADESH
36440	Anakapalle	Visakhapatnam	IND	531019	ANDHRA PRADESH
36441	Anakapalle	Visakhapatnam	IND	531127	ANDHRA PRADESH
36442	Anakapalle	Visakhapatnam	IND	531055	ANDHRA PRADESH
36443	Anakapalle	Visakhapatnam	IND	531002	ANDHRA PRADESH
36444	Narsipatnam	Visakhapatnam	IND	531118	ANDHRA PRADESH
36445	Narsipatnam	Visakhapatnam	IND	531085	ANDHRA PRADESH
36446	Narsipatnam	Visakhapatnam	IND	531084	ANDHRA PRADESH
36447	Narsipatnam	Visakhapatnam	IND	531133	ANDHRA PRADESH
36448	G K Veedhi	Visakhapatnam	IND	531133	ANDHRA PRADESH
36449	Narsipatnam	Visakhapatnam	IND	531105	ANDHRA PRADESH
36450	Narsipatnam	Visakhapatnam	IND	531117	ANDHRA PRADESH
36451	Chodavaram	Visakhapatnam	IND	531149	ANDHRA PRADESH
36452	Chodavaram	Visakhapatnam	IND	531151	ANDHRA PRADESH
36453	Dumbriguda	Visakhapatnam	IND	531151	ANDHRA PRADESH
36454	Golugonda	Visakhapatnam	IND	531084	ANDHRA PRADESH
36455	Narsipatnam	Visakhapatnam	IND	531113	ANDHRA PRADESH
36456	Narsipatnam	Visakhapatnam	IND	531115	ANDHRA PRADESH
38324	NA	Cachar	IND	788098	ASSAM
36457	Nathavaram	Visakhapatnam	IND	531115	ANDHRA PRADESH
36458	Chodavaram	Visakhapatnam	IND	531034	ANDHRA PRADESH
36459	Chodavaram	Visakhapatnam	IND	531022	ANDHRA PRADESH
36460	Chodavaram	Visakhapatnam	IND	531075	ANDHRA PRADESH
36461	Devarapalli	Visakhapatnam	IND	531075	ANDHRA PRADESH
36462	Chodavaram	Visakhapatnam	IND	531027	ANDHRA PRADESH
36463	Paderu	Visakhapatnam	IND	531027	ANDHRA PRADESH
36464	Chodavaram	Visakhapatnam	IND	531024	ANDHRA PRADESH
36465	Chodavaram	Visakhapatnam	IND	531040	ANDHRA PRADESH
36466	Chodavaram	Visakhapatnam	IND	531025	ANDHRA PRADESH
36467	Chodavaram	Visakhapatnam	IND	531026	ANDHRA PRADESH
36468	Ananthagiri	Visakhapatnam	IND	531151	ANDHRA PRADESH
36469	Chodavaram	Visakhapatnam	IND	531030	ANDHRA PRADESH
36470	Ananthagiri	Visakhapatnam	IND	531030	ANDHRA PRADESH
36471	Chodavaram	Visakhapatnam	IND	531029	ANDHRA PRADESH
36472	Chodavaram	Visakhapatnam	IND	531023	ANDHRA PRADESH
36473	Chodavaram	Visakhapatnam	IND	531077	ANDHRA PRADESH
